103 1631708743 2,132239 0,200000 2,132239 2,132239 0,909289
94 1631708743 2,092424 0,400000 2,090632 2,094216 1,751296
55 1631708743 2,174964 0,400000 2,173555 2,176373 1,892188
97 1631708744 12,948067 0,400000 12,945164 12,950971 67,060983
103 1631708744 2,126803 0,200000 2,126803 2,126803 0,904658
124 1631708744 2,155918 0,400000 2,154228 2,157608 1,859194
118 1631708744 12,947968 0,400000 12,945076 12,950859 67,059949
97 1631708745 12,948067 0,400000 12,945164 12,950971 67,060983
103 1631708745 2,126803 0,200000 2,126803 2,126803 0,904658
124 1631708745 2,155918 0,400000 2,154228 2,157608 1,859194
118 1631708745 12,947968 0,400000 12,945076 12,950859 67,059949
97 1631708746 12,948067 0,400000 12,945164 12,950971 67,060983
103 1631708746 2,126803 0,200000 2,126803 2,126803 0,904658
124 1631708746 2,155918 0,400000 2,154228 2,157608 1,859194
118 1631708746 12,947968 0,400000 12,945076 12,950859 67,059949
97 1631708747 12,948067 0,400000 12,945164 12,950971 67,060983
103 1631708747 2,126803 0,200000 2,126803 2,126803 0,904658
124 1631708747 2,155918 0,400000 2,154228 2,157608 1,859194
118 1631708747 12,947968 0,400000 12,945076 12,950859 67,059949
97 1631708748 12,948067 0,400000 12,945164 12,950971 67,060983
103 1631708748 2,126803 0,200000 2,126803 2,126803 0,904658
124 1631708748 2,155918 0,400000 2,154228 2,157608 1,859194
118 1631708748 12,947968 0,400000 12,945076 12,950859 67,059949
46 1631708749 2,122365 0,200000 2,122365 2,122365 0,900887
46 1631708750 2,122365 0,200000 2,122365 2,122365 0,900887
46 1631708751 2,122365 0,200000 2,122365 2,122365 0,900887
46 1631708752 2,122365 0,200000 2,122365 2,122365 0,900887
46 1631708753 2,122365 0,200000 2,122365 2,122365 0,900887
52 1631708754 2,231069 0,200000 2,231069 2,231069 0,995534
58 1631708754 2,198133 0,200000 2,198133 2,198133 0,966358
52 1631708755 2,231069 0,200000 2,231069 2,231069 0,995534
58 1631708755 2,198133 0,200000 2,198133 2,198133 0,966358
52 1631708756 2,231069 0,200000 2,231069 2,231069 0,995534
58 1631708756 2,198133 0,200000 2,198133 2,198133 0,966358
52 1631708757 2,231069 0,200000 2,231069 2,231069 0,995534
58 1631708757 2,198133 0,200000 2,198133 2,198133 0,966358
52 1631708758 2,231069 0,200000 2,231069 2,231069 0,995534
58 1631708758 2,198133 0,200000 2,198133 2,198133 0,966358
109 1631708759 8,717025 0,200000 8,717025 8,717025 15,197303
115 1631708759 2,165385 0,200000 2,165385 2,165385 0,937779
82 1631708759 8,717109 0,200000 8,717109 8,717109 15,197597
46 1631708759 0,139791 0,200000 0,139791 0,139791 0,003908
64 1631708759 3,108113 0,200000 3,108113 3,108113 1,932073
109 1631708760 8,717025 0,200000 8,717025 8,717025 15,197303
115 1631708760 2,165385 0,200000 2,165385 2,165385 0,937779
82 1631708760 8,717109 0,200000 8,717109 8,717109 15,197597
46 1631708760 0,139791 0,200000 0,139791 0,139791 0,003908
64 1631708760 3,108113 0,200000 3,108113 3,108113 1,932073
109 1631708761 8,717025 0,200000 8,717025 8,717025 15,197303
115 1631708761 2,165385 0,200000 2,165385 2,165385 0,937779
82 1631708761 8,717109 0,200000 8,717109 8,717109 15,197597
46 1631708761 0,139791 0,200000 0,139791 0,139791 0,003908
64 1631708761 3,108113 0,200000 3,108113 3,108113 1,932073
109 1631708762 8,717025 0,200000 8,717025 8,717025 15,197303
115 1631708762 2,165385 0,200000 2,165385 2,165385 0,937779
82 1631708762 8,717109 0,200000 8,717109 8,717109 15,197597
46 1631708762 0,139791 0,200000 0,139791 0,139791 0,003908
64 1631708762 3,108113 0,200000 3,108113 3,108113 1,932073
109 1631708763 8,717025 0,200000 8,717025 8,717025 15,197303
115 1631708763 2,165385 0,200000 2,165385 2,165385 0,937779
82 1631708763 8,717109 0,200000 8,717109 8,717109 15,197597
46 1631708763 0,139791 0,200000 0,139791 0,139791 0,003908
64 1631708763 3,108113 0,200000 3,108113 3,108113 1,932073
61 1631708764 3,111666 0,200000 3,111666 3,111666 1,936494
46 1631708764 2,142426 0,600000 2,136505 2,150258 2,754013
61 1631708765 3,111666 0,200000 3,111666 3,111666 1,936494
46 1631708765 2,142426 0,600000 2,136505 2,150258 2,754013
61 1631708766 3,111666 0,200000 3,111666 3,111666 1,936494
46 1631708766 2,142426 0,600000 2,136505 2,150258 2,754013
61 1631708767 3,111666 0,200000 3,111666 3,111666 1,936494
46 1631708767 2,142426 0,600000 2,136505 2,150258 2,754013
61 1631708768 3,111666 0,200000 3,111666 3,111666 1,936494
46 1631708768 2,142426 0,600000 2,136505 2,150258 2,754013
52 1631708769 2,196849 0,600000 2,157471 2,252423 2,896668
100 1631708769 3,193863 0,200000 3,193863 3,193863 2,040153
124 1631708769 3,137503 0,200000 3,137503 3,137503 1,968785
79 1631708769 12,691119 0,200000 12,691119 12,691119 32,212901
121 1631708769 12,691021 0,200000 12,691021 12,691021 32,212404
55 1631708769 2,177991 0,600000 2,174415 2,181267 2,846193
52 1631708770 2,196849 0,600000 2,157471 2,252423 2,896668
100 1631708770 3,193863 0,200000 3,193863 3,193863 2,040153
124 1631708770 3,137503 0,200000 3,137503 3,137503 1,968785
79 1631708770 12,691119 0,200000 12,691119 12,691119 32,212901
121 1631708770 12,691021 0,200000 12,691021 12,691021 32,212404
55 1631708770 2,177991 0,600000 2,174415 2,181267 2,846193
124 1631708771 3,137503 0,200000 3,137503 3,137503 1,968785
52 1631708771 2,196849 0,600000 2,157471 2,252423 2,896668
100 1631708771 3,193863 0,200000 3,193863 3,193863 2,040153
79 1631708771 12,691119 0,200000 12,691119 12,691119 32,212901
121 1631708771 12,691021 0,200000 12,691021 12,691021 32,212404
55 1631708771 2,177991 0,600000 2,174415 2,181267 2,846193
52 1631708772 2,196849 0,600000 2,157471 2,252423 2,896668
100 1631708772 3,193863 0,200000 3,193863 3,193863 2,040153
124 1631708772 3,137503 0,200000 3,137503 3,137503 1,968785
79 1631708772 12,691119 0,200000 12,691119 12,691119 32,212901
121 1631708772 12,691021 0,200000 12,691021 12,691021 32,212404
55 1631708772 2,177991 0,600000 2,174415 2,181267 2,846193
52 1631708773 2,196849 0,600000 2,157471 2,252423 2,896668
100 1631708773 3,193863 0,200000 3,193863 3,193863 2,040153
124 1631708773 3,137503 0,200000 3,137503 3,137503 1,968785
79 1631708773 12,691119 0,200000 12,691119 12,691119 32,212901
121 1631708773 12,691021 0,200000 12,691021 12,691021 32,212404
55 1631708773 2,177991 0,600000 2,174415 2,181267 2,846193
103 1631708774 2,114647 0,600000 2,109209 2,121400 2,683055
94 1631708774 2,123322 0,600000 2,083267 2,145057 2,705580
103 1631708775 2,114647 0,600000 2,109209 2,121400 2,683055
94 1631708775 2,123322 0,600000 2,083267 2,145057 2,705580
103 1631708776 2,114647 0,600000 2,109209 2,121400 2,683055
94 1631708776 2,123322 0,600000 2,083267 2,145057 2,705580
103 1631708777 2,114647 0,600000 2,109209 2,121400 2,683055
94 1631708777 2,123322 0,600000 2,083267 2,145057 2,705580
103 1631708778 2,114647 0,600000 2,109209 2,121400 2,683055
94 1631708778 2,123322 0,600000 2,083267 2,145057 2,705580
58 1631708779 2,262106 0,600000 2,259742 2,265815 3,070279
106 1631708779 2,136286 0,600000 2,135243 2,138202 2,738231
124 1631708779 2,127962 0,600000 2,124187 2,132039 2,716939
128 1631708779 17,281831 0,600000 17,266215 17,292175 179,197092
131 1631708779 17,281759 0,600000 17,266130 17,292115 179,195586
58 1631708780 2,262106 0,600000 2,259742 2,265815 3,070279
106 1631708780 2,136286 0,600000 2,135243 2,138202 2,738231
124 1631708780 2,127962 0,600000 2,124187 2,132039 2,716939
128 1631708780 17,281831 0,600000 17,266215 17,292175 179,197092
131 1631708780 17,281759 0,600000 17,266130 17,292115 179,195586
58 1631708781 2,262106 0,600000 2,259742 2,265815 3,070279
106 1631708781 2,136286 0,600000 2,135243 2,138202 2,738231
124 1631708781 2,127962 0,600000 2,124187 2,132039 2,716939
128 1631708781 17,281831 0,600000 17,266215 17,292175 179,197092
131 1631708781 17,281759 0,600000 17,266130 17,292115 179,195586
58 1631708782 2,262106 0,600000 2,259742 2,265815 3,070279
106 1631708782 2,136286 0,600000 2,135243 2,138202 2,738231
124 1631708782 2,127962 0,600000 2,124187 2,132039 2,716939
128 1631708782 17,281831 0,600000 17,266215 17,292175 179,197092
131 1631708782 17,281759 0,600000 17,266130 17,292115 179,195586
58 1631708783 2,262106 0,600000 2,259742 2,265815 3,070279
106 1631708783 2,136286 0,600000 2,135243 2,138202 2,738231
124 1631708783 2,127962 0,600000 2,124187 2,132039 2,716939
128 1631708783 17,281831 0,600000 17,266215 17,292175 179,197092
131 1631708783 17,281759 0,600000 17,266130 17,292115 179,195586
46 1631708799 0,111343 0,200000 0,111343 0,111343 0,002479
46 1631708800 0,111343 0,200000 0,111343 0,111343 0,002479
46 1631708801 0,111343 0,200000 0,111343 0,111343 0,002479
46 1631708802 0,111343 0,200000 0,111343 0,111343 0,002479
46 1631708803 0,111343 0,200000 0,111343 0,111343 0,002479
61 1631708804 3,064731 0,200000 3,064731 3,064731 1,878515
46 1631708804 2,171460 0,200000 2,171460 2,171460 0,943048
64 1631708804 3,104788 0,200000 3,104788 3,104788 1,927941
61 1631708805 3,064731 0,200000 3,064731 3,064731 1,878515
46 1631708805 2,171460 0,200000 2,171460 2,171460 0,943048
64 1631708805 3,104788 0,200000 3,104788 3,104788 1,927941
61 1631708806 3,064731 0,200000 3,064731 3,064731 1,878515
46 1631708806 2,171460 0,200000 2,171460 2,171460 0,943048
64 1631708806 3,104788 0,200000 3,104788 3,104788 1,927941
61 1631708807 3,064731 0,200000 3,064731 3,064731 1,878515
46 1631708807 2,171460 0,200000 2,171460 2,171460 0,943048
64 1631708807 3,104788 0,200000 3,104788 3,104788 1,927941
61 1631708808 3,064731 0,200000 3,064731 3,064731 1,878515
46 1631708808 2,171460 0,200000 2,171460 2,171460 0,943048
64 1631708808 3,104788 0,200000 3,104788 3,104788 1,927941
52 1631708809 2,222138 0,200000 2,222138 2,222138 0,987579
58 1631708809 2,203962 0,200000 2,203962 2,203962 0,971490
100 1631708809 3,142690 0,200000 3,142690 3,142690 1,975300
124 1631708809 3,163860 0,200000 3,163860 3,163860 2,002002
79 1631708809 12,587540 0,200000 12,587540 12,587540 31,689233
46 1631708809 3,163562 0,400000 3,157886 3,169238 4,003262
121 1631708809 12,587471 0,200000 12,587471 12,587471 31,688885
52 1631708810 2,222138 0,200000 2,222138 2,222138 0,987579
58 1631708810 2,203962 0,200000 2,203962 2,203962 0,971490
100 1631708810 3,142690 0,200000 3,142690 3,142690 1,975300
124 1631708810 3,163860 0,200000 3,163860 3,163860 2,002002
79 1631708810 12,587540 0,200000 12,587540 12,587540 31,689233
46 1631708810 3,163562 0,400000 3,157886 3,169238 4,003262
121 1631708810 12,587471 0,200000 12,587471 12,587471 31,688885
52 1631708811 2,222138 0,200000 2,222138 2,222138 0,987579
58 1631708811 2,203962 0,200000 2,203962 2,203962 0,971490
100 1631708811 3,142690 0,200000 3,142690 3,142690 1,975300
124 1631708811 3,163860 0,200000 3,163860 3,163860 2,002002
79 1631708811 12,587540 0,200000 12,587540 12,587540 31,689233
46 1631708811 3,163562 0,400000 3,157886 3,169238 4,003262
121 1631708811 12,587471 0,200000 12,587471 12,587471 31,688885
52 1631708812 2,222138 0,200000 2,222138 2,222138 0,987579
58 1631708812 2,203962 0,200000 2,203962 2,203962 0,971490
100 1631708812 3,142690 0,200000 3,142690 3,142690 1,975300
124 1631708812 3,163860 0,200000 3,163860 3,163860 2,002002
79 1631708812 12,587540 0,200000 12,587540 12,587540 31,689233
46 1631708812 3,163562 0,400000 3,157886 3,169238 4,003262
121 1631708812 12,587471 0,200000 12,587471 12,587471 31,688885
52 1631708813 2,222138 0,200000 2,222138 2,222138 0,987579
58 1631708813 2,203962 0,200000 2,203962 2,203962 0,971490
100 1631708813 3,142690 0,200000 3,142690 3,142690 1,975300
124 1631708813 3,163860 0,200000 3,163860 3,163860 2,002002
79 1631708813 12,587540 0,200000 12,587540 12,587540 31,689233
46 1631708813 3,163562 0,400000 3,157886 3,169238 4,003262
121 1631708813 12,587471 0,200000 12,587471 12,587471 31,688885
109 1631708814 8,726401 0,200000 8,726401 8,726401 15,230015
52 1631708814 3,171327 0,600000 3,150462 3,187030 6,034531
58 1631708814 3,202966 0,400000 3,200799 3,205133 4,103598
115 1631708814 2,128767 0,200000 2,128767 2,128767 0,906330
82 1631708814 8,726488 0,200000 8,726488 8,726488 15,230319
46 1631708814 3,133423 0,200000 3,133423 3,133423 1,963668
109 1631708815 8,726401 0,200000 8,726401 8,726401 15,230015
52 1631708815 3,171327 0,600000 3,150462 3,187030 6,034531
58 1631708815 3,202966 0,400000 3,200799 3,205133 4,103598
115 1631708815 2,128767 0,200000 2,128767 2,128767 0,906330
82 1631708815 8,726488 0,200000 8,726488 8,726488 15,230319
46 1631708815 3,133423 0,200000 3,133423 3,133423 1,963668
109 1631708816 8,726401 0,200000 8,726401 8,726401 15,230015
52 1631708816 3,171327 0,600000 3,150462 3,187030 6,034531
58 1631708816 3,202966 0,400000 3,200799 3,205133 4,103598
115 1631708816 2,128767 0,200000 2,128767 2,128767 0,906330
82 1631708816 8,726488 0,200000 8,726488 8,726488 15,230319
46 1631708816 3,133423 0,200000 3,133423 3,133423 1,963668
109 1631708817 8,726401 0,200000 8,726401 8,726401 15,230015
52 1631708817 3,171327 0,600000 3,150462 3,187030 6,034531
58 1631708817 3,202966 0,400000 3,200799 3,205133 4,103598
115 1631708817 2,128767 0,200000 2,128767 2,128767 0,906330
82 1631708817 8,726488 0,200000 8,726488 8,726488 15,230319
46 1631708817 3,133423 0,200000 3,133423 3,133423 1,963668
109 1631708818 8,726401 0,200000 8,726401 8,726401 15,230015
52 1631708818 3,171327 0,600000 3,150462 3,187030 6,034531
58 1631708818 3,202966 0,400000 3,200799 3,205133 4,103598
115 1631708818 2,128767 0,200000 2,128767 2,128767 0,906330
82 1631708818 8,726488 0,200000 8,726488 8,726488 15,230319
46 1631708818 3,133423 0,200000 3,133423 3,133423 1,963668
52 1631708819 2,205354 0,400000 2,173692 2,237016 1,945835
88 1631708819 12,699662 0,400000 12,694493 12,704831 64,512578
91 1631708819 9,448530 0,200000 9,448530 9,448530 17,854945
85 1631708819 9,448586 0,200000 9,448586 9,448586 17,855154
124 1631708819 3,155691 0,600000 3,147635 3,164604 5,975062
112 1631708819 12,699603 0,400000 12,694444 12,704762 64,511977
46 1631708819 2,123461 0,400000 2,119844 2,127077 1,803639
55 1631708819 2,169755 0,400000 2,158301 2,181210 1,883187
52 1631708820 2,205354 0,400000 2,173692 2,237016 1,945835
88 1631708820 12,699662 0,400000 12,694493 12,704831 64,512578
91 1631708820 9,448530 0,200000 9,448530 9,448530 17,854945
85 1631708820 9,448586 0,200000 9,448586 9,448586 17,855154
124 1631708820 3,155691 0,600000 3,147635 3,164604 5,975062
112 1631708820 12,699603 0,400000 12,694444 12,704762 64,511977
46 1631708820 2,123461 0,400000 2,119844 2,127077 1,803639
55 1631708820 2,169755 0,400000 2,158301 2,181210 1,883187
52 1631708821 2,205354 0,400000 2,173692 2,237016 1,945835
88 1631708821 12,699662 0,400000 12,694493 12,704831 64,512578
91 1631708821 9,448530 0,200000 9,448530 9,448530 17,854945
85 1631708821 9,448586 0,200000 9,448586 9,448586 17,855154
124 1631708821 3,155691 0,600000 3,147635 3,164604 5,975062
112 1631708821 12,699603 0,400000 12,694444 12,704762 64,511977
46 1631708821 2,123461 0,400000 2,119844 2,127077 1,803639
55 1631708821 2,169755 0,400000 2,158301 2,181210 1,883187
52 1631708822 2,205354 0,400000 2,173692 2,237016 1,945835
88 1631708822 12,699662 0,400000 12,694493 12,704831 64,512578
91 1631708822 9,448530 0,200000 9,448530 9,448530 17,854945
85 1631708822 9,448586 0,200000 9,448586 9,448586 17,855154
124 1631708822 3,155691 0,600000 3,147635 3,164604 5,975062
112 1631708822 12,699603 0,400000 12,694444 12,704762 64,511977
46 1631708822 2,123461 0,400000 2,119844 2,127077 1,803639
55 1631708822 2,169755 0,400000 2,158301 2,181210 1,883187
52 1631708823 2,205354 0,400000 2,173692 2,237016 1,945835
88 1631708823 12,699662 0,400000 12,694493 12,704831 64,512578
91 1631708823 9,448530 0,200000 9,448530 9,448530 17,854945
85 1631708823 9,448586 0,200000 9,448586 9,448586 17,855154
124 1631708823 3,155691 0,600000 3,147635 3,164604 5,975062
112 1631708823 12,699603 0,400000 12,694444 12,704762 64,511977
46 1631708823 2,123461 0,400000 2,119844 2,127077 1,803639
55 1631708823 2,169755 0,400000 2,158301 2,181210 1,883187
103 1631708824 2,086674 0,400000 2,084033 2,089314 1,741686
94 1631708824 2,100280 0,400000 2,085329 2,115231 1,764560
103 1631708825 2,086674 0,400000 2,084033 2,089314 1,741686
94 1631708825 2,100280 0,400000 2,085329 2,115231 1,764560
103 1631708826 2,086674 0,400000 2,084033 2,089314 1,741686
94 1631708826 2,100280 0,400000 2,085329 2,115231 1,764560
103 1631708827 2,086674 0,400000 2,084033 2,089314 1,741686
94 1631708827 2,100280 0,400000 2,085329 2,115231 1,764560
103 1631708828 2,086674 0,400000 2,084033 2,089314 1,741686
94 1631708828 2,100280 0,400000 2,085329 2,115231 1,764560
97 1631708829 12,839772 0,400000 12,837640 12,841903 65,943897
124 1631708829 2,154071 0,400000 2,152905 2,155237 1,856009
118 1631708829 12,839706 0,400000 12,837575 12,841838 65,943225
97 1631708830 12,839772 0,400000 12,837640 12,841903 65,943897
124 1631708830 2,154071 0,400000 2,152905 2,155237 1,856009
118 1631708830 12,839706 0,400000 12,837575 12,841838 65,943225
97 1631708831 12,839772 0,400000 12,837640 12,841903 65,943897
124 1631708831 2,154071 0,400000 2,152905 2,155237 1,856009
118 1631708831 12,839706 0,400000 12,837575 12,841838 65,943225
97 1631708832 12,839772 0,400000 12,837640 12,841903 65,943897
124 1631708832 2,154071 0,400000 2,152905 2,155237 1,856009
118 1631708832 12,839706 0,400000 12,837575 12,841838 65,943225
97 1631708833 12,839772 0,400000 12,837640 12,841903 65,943897
124 1631708833 2,154071 0,400000 2,152905 2,155237 1,856009
118 1631708833 12,839706 0,400000 12,837575 12,841838 65,943225
46 1631708834 2,131238 0,600000 2,127542 2,137701 2,725318
46 1631708835 2,131238 0,600000 2,127542 2,137701 2,725318
46 1631708836 2,131238 0,600000 2,127542 2,137701 2,725318
46 1631708837 2,131238 0,600000 2,127542 2,137701 2,725318
46 1631708838 2,131238 0,600000 2,127542 2,137701 2,725318
52 1631708839 2,191119 0,600000 2,164510 2,233748 2,881158
94 1631708839 2,095942 0,600000 2,068365 2,121218 2,636065
46 1631708839 0,129701 0,200000 0,129701 0,129701 0,003364
55 1631708839 2,146527 0,600000 2,144127 2,150529 2,764553
52 1631708840 2,191119 0,600000 2,164510 2,233748 2,881158
94 1631708840 2,095942 0,600000 2,068365 2,121218 2,636065
46 1631708840 0,129701 0,200000 0,129701 0,129701 0,003364
55 1631708840 2,146527 0,600000 2,144127 2,150529 2,764553
46 1631708841 0,129701 0,200000 0,129701 0,129701 0,003364
52 1631708841 2,191119 0,600000 2,164510 2,233748 2,881158
94 1631708841 2,095942 0,600000 2,068365 2,121218 2,636065
55 1631708841 2,146527 0,600000 2,144127 2,150529 2,764553
52 1631708842 2,191119 0,600000 2,164510 2,233748 2,881158
94 1631708842 2,095942 0,600000 2,068365 2,121218 2,636065
46 1631708842 0,129701 0,200000 0,129701 0,129701 0,003364
55 1631708842 2,146527 0,600000 2,144127 2,150529 2,764553
52 1631708843 2,191119 0,600000 2,164510 2,233748 2,881158
94 1631708843 2,095942 0,600000 2,068365 2,121218 2,636065
46 1631708843 0,129701 0,200000 0,129701 0,129701 0,003364
55 1631708843 2,146527 0,600000 2,144127 2,150529 2,764553
61 1631708844 3,118890 0,200000 3,118890 3,118890 1,945495
106 1631708844 2,103452 0,600000 2,101001 2,107091 2,654711
103 1631708844 2,121917 0,600000 2,107903 2,139322 2,701621
64 1631708844 3,093289 0,200000 3,093289 3,093289 1,913688
61 1631708845 3,118890 0,200000 3,118890 3,118890 1,945495
106 1631708845 2,103452 0,600000 2,101001 2,107091 2,654711
103 1631708845 2,121917 0,600000 2,107903 2,139322 2,701621
64 1631708845 3,093289 0,200000 3,093289 3,093289 1,913688
61 1631708846 3,118890 0,200000 3,118890 3,118890 1,945495
106 1631708846 2,103452 0,600000 2,101001 2,107091 2,654711
103 1631708846 2,121917 0,600000 2,107903 2,139322 2,701621
64 1631708846 3,093289 0,200000 3,093289 3,093289 1,913688
61 1631708847 3,118890 0,200000 3,118890 3,118890 1,945495
106 1631708847 2,103452 0,600000 2,101001 2,107091 2,654711
103 1631708847 2,121917 0,600000 2,107903 2,139322 2,701621
64 1631708847 3,093289 0,200000 3,093289 3,093289 1,913688
61 1631708848 3,118890 0,200000 3,118890 3,118890 1,945495
106 1631708848 2,103452 0,600000 2,101001 2,107091 2,654711
103 1631708848 2,121917 0,600000 2,107903 2,139322 2,701621
64 1631708848 3,093289 0,200000 3,093289 3,093289 1,913688
58 1631708849 2,274287 0,600000 2,266493 2,284875 3,103465
100 1631708849 3,195616 0,200000 3,195616 3,195616 2,042392
124 1631708849 2,131927 0,600000 2,131125 2,133278 2,727068
128 1631708849 17,196701 0,600000 17,188655 17,201864 177,435931
131 1631708849 17,196594 0,600000 17,188569 17,201740 177,433730
58 1631708850 2,274287 0,600000 2,266493 2,284875 3,103465
100 1631708850 3,195616 0,200000 3,195616 3,195616 2,042392
124 1631708850 2,131927 0,600000 2,131125 2,133278 2,727068
128 1631708850 17,196701 0,600000 17,188655 17,201864 177,435931
131 1631708850 17,196594 0,600000 17,188569 17,201740 177,433730
58 1631708851 2,274287 0,600000 2,266493 2,284875 3,103465
100 1631708851 3,195616 0,200000 3,195616 3,195616 2,042392
124 1631708851 2,131927 0,600000 2,131125 2,133278 2,727068
128 1631708851 17,196701 0,600000 17,188655 17,201864 177,435931
131 1631708851 17,196594 0,600000 17,188569 17,201740 177,433730
58 1631708852 2,274287 0,600000 2,266493 2,284875 3,103465
100 1631708852 3,195616 0,200000 3,195616 3,195616 2,042392
124 1631708852 2,131927 0,600000 2,131125 2,133278 2,727068
128 1631708852 17,196701 0,600000 17,188655 17,201864 177,435931
131 1631708852 17,196594 0,600000 17,188569 17,201740 177,433730
58 1631708853 2,274287 0,600000 2,266493 2,284875 3,103465
100 1631708853 3,195616 0,200000 3,195616 3,195616 2,042392
124 1631708853 2,131927 0,600000 2,131125 2,133278 2,727068
128 1631708853 17,196701 0,600000 17,188655 17,201864 177,435931
131 1631708853 17,196594 0,600000 17,188569 17,201740 177,433730
124 1631708854 3,153846 0,200000 3,153846 3,153846 1,989349
79 1631708854 12,691524 0,200000 12,691524 12,691524 32,214958
121 1631708854 12,691418 0,200000 12,691418 12,691418 32,214419
124 1631708855 3,153846 0,200000 3,153846 3,153846 1,989349
79 1631708855 12,691524 0,200000 12,691524 12,691524 32,214958
121 1631708855 12,691418 0,200000 12,691418 12,691418 32,214419
124 1631708856 3,153846 0,200000 3,153846 3,153846 1,989349
79 1631708856 12,691524 0,200000 12,691524 12,691524 32,214958
121 1631708856 12,691418 0,200000 12,691418 12,691418 32,214419
124 1631708857 3,153846 0,200000 3,153846 3,153846 1,989349
79 1631708857 12,691524 0,200000 12,691524 12,691524 32,214958
121 1631708857 12,691418 0,200000 12,691418 12,691418 32,214419
124 1631708858 3,153846 0,200000 3,153846 3,153846 1,989349
79 1631708858 12,691524 0,200000 12,691524 12,691524 32,214958
121 1631708858 12,691418 0,200000 12,691418 12,691418 32,214419
46 1631708859 2,144823 0,200000 2,144823 2,144823 0,920053
46 1631708860 2,144823 0,200000 2,144823 2,144823 0,920053
46 1631708861 2,144823 0,200000 2,144823 2,144823 0,920053
46 1631708862 2,144823 0,200000 2,144823 2,144823 0,920053
52 1631708864 2,172077 0,200000 2,172077 2,172077 0,943584
58 1631708864 2,171252 0,200000 2,171252 2,171252 0,942867
46 1631708863 2,144823 0,200000 2,144823 2,144823 0,920053
52 1631708865 2,172077 0,200000 2,172077 2,172077 0,943584
58 1631708865 2,171252 0,200000 2,171252 2,171252 0,942867
52 1631708866 2,172077 0,200000 2,172077 2,172077 0,943584
58 1631708866 2,171252 0,200000 2,171252 2,171252 0,942867
52 1631708867 2,172077 0,200000 2,172077 2,172077 0,943584
58 1631708867 2,171252 0,200000 2,171252 2,171252 0,942867
52 1631708868 2,172077 0,200000 2,172077 2,172077 0,943584
58 1631708868 2,171252 0,200000 2,171252 2,171252 0,942867
109 1631708869 8,660133 0,200000 8,660133 8,660133 14,999580
115 1631708869 2,171914 0,200000 2,171914 2,171914 0,943442
82 1631708869 8,660231 0,200000 8,660231 8,660231 14,999919
109 1631708870 8,660133 0,200000 8,660133 8,660133 14,999580
115 1631708870 2,171914 0,200000 2,171914 2,171914 0,943442
82 1631708870 8,660231 0,200000 8,660231 8,660231 14,999919
109 1631708871 8,660133 0,200000 8,660133 8,660133 14,999580
115 1631708871 2,171914 0,200000 2,171914 2,171914 0,943442
82 1631708871 8,660231 0,200000 8,660231 8,660231 14,999919
109 1631708872 8,660133 0,200000 8,660133 8,660133 14,999580
115 1631708872 2,171914 0,200000 2,171914 2,171914 0,943442
82 1631708872 8,660231 0,200000 8,660231 8,660231 14,999919
109 1631708873 8,660133 0,200000 8,660133 8,660133 14,999580
115 1631708873 2,171914 0,200000 2,171914 2,171914 0,943442
82 1631708873 8,660231 0,200000 8,660231 8,660231 14,999919
46 1631708879 0,124256 0,200000 0,124256 0,124256 0,003088
46 1631708880 0,124256 0,200000 0,124256 0,124256 0,003088
46 1631708881 0,124256 0,200000 0,124256 0,124256 0,003088
46 1631708882 0,124256 0,200000 0,124256 0,124256 0,003088
46 1631708883 0,124256 0,200000 0,124256 0,124256 0,003088
64 1631708884 3,093736 0,200000 3,093736 3,093736 1,914241
64 1631708885 3,093736 0,200000 3,093736 3,093736 1,914241
64 1631708886 3,093736 0,200000 3,093736 3,093736 1,914241
64 1631708887 3,093736 0,200000 3,093736 3,093736 1,914241
64 1631708888 3,093736 0,200000 3,093736 3,093736 1,914241
61 1631708889 3,087399 0,200000 3,087399 3,087399 1,906406
100 1631708889 3,202955 0,200000 3,202955 3,202955 2,051785
61 1631708890 3,087399 0,200000 3,087399 3,087399 1,906406
100 1631708890 3,202955 0,200000 3,202955 3,202955 2,051785
61 1631708891 3,087399 0,200000 3,087399 3,087399 1,906406
100 1631708891 3,202955 0,200000 3,202955 3,202955 2,051785
61 1631708892 3,087399 0,200000 3,087399 3,087399 1,906406
100 1631708892 3,202955 0,200000 3,202955 3,202955 2,051785
61 1631708893 3,087399 0,200000 3,087399 3,087399 1,906406
100 1631708893 3,202955 0,200000 3,202955 3,202955 2,051785
124 1631708894 3,128041 0,200000 3,128041 3,128041 1,956928
79 1631708894 12,636543 0,200000 12,636543 12,636543 31,936443
121 1631708894 12,636464 0,200000 12,636464 12,636464 31,936044
124 1631708895 3,128041 0,200000 3,128041 3,128041 1,956928
79 1631708895 12,636543 0,200000 12,636543 12,636543 31,936443
121 1631708895 12,636464 0,200000 12,636464 12,636464 31,936044
124 1631708896 3,128041 0,200000 3,128041 3,128041 1,956928
79 1631708896 12,636543 0,200000 12,636543 12,636543 31,936443
121 1631708896 12,636464 0,200000 12,636464 12,636464 31,936044
124 1631708897 3,128041 0,200000 3,128041 3,128041 1,956928
79 1631708897 12,636543 0,200000 12,636543 12,636543 31,936443
121 1631708897 12,636464 0,200000 12,636464 12,636464 31,936044
124 1631708898 3,128041 0,200000 3,128041 3,128041 1,956928
79 1631708898 12,636543 0,200000 12,636543 12,636543 31,936443
